Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Public Method,org.junit.platform.commons.function.Try.Failure.ifFailure,1,,,,,,,1.0,6.0
Public Method,org.junit.platform.commons.function.Try.Failure.ifSuccess,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.function.Try.Failure.orElse,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.commons.function.Try.Failure.orElseTry,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.commons.function.Try.Failure.toOptional,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.function.Try.Success.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.commons.function.Try.Success.get,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.function.Try.Success.hashCode,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.function.Try.Success.ifFailure,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.function.Try.Success.ifSuccess,1,,,,,,,1.0,6.0
Public Method,org.junit.platform.commons.function.Try.Success.orElse,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.function.Try.Success.orElseTry,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.function.Try.Success.toOptional,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.logging.LogRecordListener.clear,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.logging.LogRecordListener.logRecordSubmitted,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.logging.LogRecordListener.stream,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.logging.LogRecordListener.stream,3,,,,,,,1.0,6.0
Public Method,org.junit.platform.commons.logging.LogRecordListener.stream,3,,,,,,,1.0,6.0
Public Method,org.junit.platform.commons.logging.LogRecordListener.stream,3,,,,,,,1.0,6.0
Public Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.config,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.config,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.createLogRecord,4,,,,,,,4.0,24.0
Public Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.debug,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.debug,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.error,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.error,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.info,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.info,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.log,4,,,,,,,1.0,10.0
Public Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.trace,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.trace,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.warn,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.logging.LoggerFactory.DelegatingLogger.warn,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.DefaultResource.equals,3,,,,,,,3.0,9.0
Public Method,org.junit.platform.commons.support.DefaultResource.getName,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.DefaultResource.getUri,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.DefaultResource.hashCode,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.DefaultResource.toString,1,,,,,,,1.0,7.0
Private Method,org.junit.platform.commons.support.ModifierSupportTests.PrivateClass.privateMethod,1,,,,,,,1.0,3.0
Protected Method,org.junit.platform.commons.support.ModifierSupportTests.ProtectedClass.protectedMethod,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.support.ModifierSupportTests.PublicClass.publicMethod,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.support.conversion.FallbackStringToObjectConverter.IsFactoryConstructor.test,2,,,,,,,1.0,7.0
Public Method,org.junit.platform.commons.support.conversion.FallbackStringToObjectConverter.IsFactoryMethod.test,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.commons.support.conversion.FallbackStringToObjectConverter.canConvertTo,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.conversion.FallbackStringToObjectConverter.convert,1,,,,,,,1.0,7.0
Public Method,org.junit.platform.commons.support.conversion.FallbackStringToObjectConverterTests.Book.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.commons.support.conversion.FallbackStringToObjectConverterTests.Journal.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.commons.support.conversion.FallbackStringToObjectConverterTests.Newspaper.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.commons.support.conversion.StringToBooleanConverter.canConvertTo,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.conversion.StringToBooleanConverter.convert,2,,,,,,,1.0,7.0
Public Method,org.junit.platform.commons.support.conversion.StringToCharacterConverter.canConvertTo,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.conversion.StringToCharacterConverter.convert,2,,,,,,,1.0,5.0
Public Method,org.junit.platform.commons.support.conversion.StringToClassConverter.canConvertTo,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.conversion.StringToClassConverter.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.conversion.StringToClassConverter.convert,2,,,,,,,1.0,6.0
Public Method,org.junit.platform.commons.support.conversion.StringToCommonJavaTypesConverter.canConvertTo,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.conversion.StringToCommonJavaTypesConverter.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.conversion.StringToEnumConverter.canConvertTo,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.conversion.StringToEnumConverter.convert,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.commons.support.conversion.StringToJavaTimeConverter.canConvertTo,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.conversion.StringToJavaTimeConverter.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.conversion.StringToNumberConverter.canConvertTo,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.conversion.StringToNumberConverter.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.scanning.ClassFilter.match,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.support.scanning.ClassFilter.match,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.support.scanning.ClasspathFileVisitor.postVisitDirectory,3,,,,,,,1.0,7.0
Public Method,org.junit.platform.commons.support.scanning.ClasspathFileVisitor.visitFile,2,,,,,,,1.0,7.0
Public Method,org.junit.platform.commons.support.scanning.ClasspathFileVisitor.visitFileFailed,2,,,,,,,1.0,5.0
Private Method,org.junit.platform.commons.support.scanning.CloseablePath.ManagedFileSystem.close,2,,,,,,,1.0,8.0
Private Method,org.junit.platform.commons.support.scanning.CloseablePath.ManagedFileSystem.release,2,,,,,,,1.0,7.0
Private Method,org.junit.platform.commons.support.scanning.CloseablePath.ManagedFileSystem.retain,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.support.scanning.CloseablePath.close,2,,,,,,,1.0,6.0
Public Method,org.junit.platform.commons.support.scanning.CloseablePath.getPath,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.determineFullyQualifiedClassName,2,,,,,,,1.0,9.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.determineFullyQualifiedResourceName,2,,,,,,,1.0,9.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.determineSimpleClassName,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.determineSimpleResourceName,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.determineSubpackageName,2,,,,,,,1.0,9.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.findClassesForUri,2,,,,,,,1.0,7.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.findClassesForUris,2,,,,,,,1.0,7.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.findResourcesForUri,2,,,,,,,1.0,8.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.findResourcesForUris,2,,,,,,,1.0,8.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.getClassLoader,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.getRootUrisForPackage,4,,,,,,,1.0,15.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.getRootUrisForPackageNameOnClassPathAndModulePath,2,,,,,,,1.0,9.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.handleInternalError,2,,,,,,,1.0,8.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.handleThrowable,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.logGenericFileProcessingException,2,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.logMalformedClassName,3,,,,,,,1.0,11.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.processClassFileSafely,4,,,,,,,1.0,20.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.processResourceFileSafely,3,,,,,,,1.0,14.0
Public Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.scanForClassesInClasspathRoot,1,,,,,,,1.0,6.0
Public Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.scanForClassesInPackage,1,,,,,,,1.0,10.0
Public Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.scanForResourcesInClasspathRoot,1,,,,,,,1.0,6.0
Public Method,org.junit.platform.commons.support.scanning.DefaultClasspathScanner.scanForResourcesInPackage,1,,,,,,,1.0,10.0
Public Method,org.junit.platform.commons.support.scanning.DefaultClasspathScannerTests.ThrowingClassLoader.getResources,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScannerTests.assertClassesScannedWhenExceptionIsThrown,1,,,,,,,1.0,5.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScannerTests.assertDebugMessageLogged,2,,,,,,,1.0,6.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScannerTests.assertResourcesScannedWhenExceptionIsThrown,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScannerTests.checkModules2500,2,,,,,,,1.0,20.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScannerTests.getTestClasspathResourceRoot,1,,,,,,,1.0,5.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScannerTests.getTestClasspathRoot,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScannerTests.inDefaultPackage,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScannerTests.inDefaultPackage,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScannerTests.scanForClassesInClasspathRootWithinJarFile,2,,,,,,,1.0,11.0
Private Method,org.junit.platform.commons.support.scanning.DefaultClasspathScannerTests.scanForResourcesInClasspathRootWithinJarFile,2,,,,,,,1.0,12.0
Public Method,org.junit.platform.commons.test.TestClassLoader.loadClass,3,,,,,,,1.0,10.0
Private Method,org.junit.platform.commons.util.AnnotationUtilsTests.asNames,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.commons.util.AnnotationUtilsTests.assertExtensionsFound,2,,,,,,,1.0,5.0
Private Method,org.junit.platform.commons.util.AnnotationUtilsTests.assertTagsFound,2,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.util.AnnotationUtilsTests.findShadowingAnnotatedFields,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.commons.util.CollectionUtilsTests.ReverseOrderIteration.CommaSeparator.convert,2,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.util.CollectionUtilsTests.StreamConversion.toStreamWithCollection.(Anon_1).stream,2,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.util.CollectionUtilsTests.StreamConversion.toStreamWithPrimitiveArray,2,,,,,,,1.0,8.0
Protected Method,org.junit.platform.commons.util.LruCache.removeEldestEntry,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.util.ModuleUtils.ModuleReferenceClassScanner.className,1,,,,,,,1.0,5.0
Private Method,org.junit.platform.commons.util.ModuleUtils.ModuleReferenceClassScanner.loadClassUnchecked,2,,,,,,,1.0,8.0
Private Method,org.junit.platform.commons.util.ModuleUtils.ModuleReferenceResourceScanner.loadResourceUnchecked,2,,,,,,,1.0,9.0
Private Method,org.junit.platform.commons.util.PackageUtilsTests.isPresent,2,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.ChildClass.method4,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.ChildClass.otherMethod3,1,,,,,,,1.0,2.0
Private Method,org.junit.platform.commons.util.ReflectionUtilsTests.FindMethodTests.assertFindMethodByParameterNames,1,,,,,,,1.0,7.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.GrandparentClass.method1,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.GrandparentClass.otherMethod1,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.InterfaceWithOverriddenGenericDefaultMethodImpl.foo,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.commons.util.ReflectionUtilsTests.MethodInvocationTests.InvocationTracker.privateMethod,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.MethodInvocationTests.InvocationTracker.publicMethod,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.MethodShadowingChild.method1,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.MethodShadowingChild.method4,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.MethodShadowingChild.method5,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.MethodShadowingParent.method1,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.MethodShadowingParent.method2,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.MethodShadowingParent.method4,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.MethodShadowingParent.method5,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.MiscellaneousTests.NonGenericClass.publicMethod,1,,,,,,,1.0,2.0
Private Method,org.junit.platform.commons.util.ReflectionUtilsTests.ModifierTests.PrivateClass.privateMethod,1,,,,,,,1.0,3.0
Protected Method,org.junit.platform.commons.util.ReflectionUtilsTests.ModifierTests.ProtectedClass.protectedMethod,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.ModifierTests.PublicClass.method,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.ModifierTests.PublicClass.method,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.ModifierTests.PublicClass.method,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.ModifierTests.PublicClass.method,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.ModifierTests.PublicClass.publicMethod,1,,,,,,,1.0,2.0
Private Method,org.junit.platform.commons.util.ReflectionUtilsTests.NestedClassTests.assertNestedCycle,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.commons.util.ReflectionUtilsTests.NestedClassTests.assertNestedCycle,2,,,,,,,1.0,7.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.ParentClass.method3,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.ParentClass.otherMethod2,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.PublicChildClass.otherMethod1,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsTests.PublicChildClass.otherMethod2,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsWithGenericTypeHierarchiesTests.ClassImplementingGenericInterfaceWithMoreSpecificMethod.foo,1,,,,,,,1.0,2.0
Private Method,org.junit.platform.commons.util.ReflectionUtilsWithGenericTypeHierarchiesTests.assertDeclaringClass,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.commons.util.ReflectionUtilsWithGenericTypeHierarchiesTests.assertSpecificFooMethodFound,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsWithGenericTypeHierarchiesTests.findMethodWithMostSpecificParameterTypeInHierarchy,1,,,,,,,1.0,14.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsWithGenericTypeHierarchiesTests.findMoreSpecificMethodFromAbstractImplementationOverDefaultInterfaceMethod.A.foo,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsWithGenericTypeHierarchiesTests.findMoreSpecificMethodFromImplementationOverDefaultInterfaceMethodAndGenericClassExtension.A.foo,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsWithGenericTypeHierarchiesTests.findMoreSpecificMethodFromImplementationOverDefaultInterfaceMethodAndGenericClassExtension.AParent.foo,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsWithGenericTypeHierarchiesTests.findMoreSpecificMethodFromOverriddenImplementationOfGenericInterfaceMethod.A.foo,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ReflectionUtilsWithGenericTypeHierarchiesTests.unclearPrecedenceOfImplementationsInParentClassAndInterfaceDefault.AParent.foo,1,,,,,,,1.0,2.0
Public Method,org.junit.platform.commons.util.StringUtilsTests.ToStringReturnsNull.toString,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.util.StringUtilsTests.ToStringThrowsException.toString,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.util.StringUtilsTests.shouldContainIsoControlCharacter,3,,,,,,,1.0,6.0
Private Method,org.junit.platform.commons.util.StringUtilsTests.shouldContainWhitespace,3,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.util.StringUtilsTests.shouldNotContainIsoControlCharacter,3,,,,,,,1.0,6.0
Private Method,org.junit.platform.commons.util.StringUtilsTests.shouldNotContainWhitespace,3,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.util.ToStringBuilder.append,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.commons.util.ToStringBuilder.toString,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.commons.util.ToStringBuilder.toString,2,,,,,,,1.0,3.0
Public Method,org.junit.platform.commons.util.ToStringBuilderTests.RoleModel.toString,1,,,,,,,1.0,7.0
Public Method,org.junit.platform.commons.util.classes.AExecutionConditionClass.evaluateExecutionCondition,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.commons.util.classes.BExecutionConditionClass.evaluateExecutionCondition,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.ConsoleDetailsTests.Runner.execute,3,,,,,,,1.0,22.0
Private Method,org.junit.platform.console.ConsoleDetailsTests.scanContainerClassAndCreateDynamicTests,7,,,,,,,1.0,33.0
Private Method,org.junit.platform.console.ConsoleLauncherTests.output,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.ConsoleLauncherToolProvider.name,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.ConsoleLauncherToolProvider.run,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapper.execute,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapper.execute,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapper.execute,3,,,,,,,1.0,16.0
Private Method,org.junit.platform.console.ConsoleLauncherWrapperResult.checkTestExecutionSummaryState,2,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getContainersAbortedCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getContainersFailedCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getContainersFoundCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getContainersSkippedCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getContainersStartedCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getContainersSucceededCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getFailures,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getTestsAbortedCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getTestsFailedCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getTestsFoundCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getTestsSkippedCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getTestsStartedCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getTestsSucceededCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getTimeFinished,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getTimeStarted,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.getTotalFailureCount,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.printFailuresTo,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.printFailuresTo,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.ConsoleLauncherWrapperResult.printTo,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.options.AnsiColorOptionMixin.isDisableAnsiColors,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.AnsiColorOptionMixin.setDisableAnsiColors,2,,,,,,,1.0,7.0
Public Method,org.junit.platform.console.options.AnsiColorOptionMixin.setDisableAnsiColors2,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.options.BannerOptionMixin.isDisableBanner,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.console.options.BaseCommand.displayBanner,2,,,,,,,1.0,11.0
Private Method,org.junit.platform.console.options.BaseCommand.getOut,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.console.options.BaseCommand.toCommandLine,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.ClasspathEntriesConverter.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.options.CommandFacade.run,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.CommandFacade.run,1,,,,,,,1.0,9.0
Private Method,org.junit.platform.console.options.CommandFacade.run,3,,,,,,,1.0,6.0
Private Method,org.junit.platform.console.options.CommandLineOptionsParsingTests.assertOptionWithMissingRequiredArgumentThrowsException,2,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.options.CommandResult.getExitCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.CommandResult.getValue,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.Details.toString,1,,,,,,,1.0,4.0
Protected Method,org.junit.platform.console.options.DiscoverTestsCommand.execute,1,,,,,,,1.0,8.0
Protected Method,org.junit.platform.console.options.ExecuteTestsCommand.execute,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.options.ExecuteTestsCommand.getExitCode,4,,,,,,,1.0,9.0
Private Method,org.junit.platform.console.options.ExecuteTestsCommand.getReportingOptions,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.console.options.ExecuteTestsCommandTests.parseArgs,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.console.options.ListTestEnginesCommand.displayEngine,1,,,,,,,1.0,7.0
Protected Method,org.junit.platform.console.options.ListTestEnginesCommand.execute,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.console.options.MainCommand.call,4,,,,,,,4.0,17.0
Public Method,org.junit.platform.console.options.MainCommand.getExitCode,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.console.options.MainCommand.runCommand,1,,,,,,,1.0,16.0
Public Method,org.junit.platform.console.options.ManifestVersionProvider.getVersion,1,,,,,,,1.0,9.0
Public Method,org.junit.platform.console.options.SelectorConverter.Class.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.options.SelectorConverter.ClasspathResource.convert,1,,,,,,,1.0,7.0
Public Method,org.junit.platform.console.options.SelectorConverter.Directory.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.options.SelectorConverter.File.convert,1,,,,,,,1.0,7.0
Public Method,org.junit.platform.console.options.SelectorConverter.Identifier.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.options.SelectorConverter.Iteration.convert,2,,,,,,,1.0,7.0
Public Method,org.junit.platform.console.options.SelectorConverter.Method.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.options.SelectorConverter.Module.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.options.SelectorConverter.Package.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.options.SelectorConverter.UniqueId.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.options.SelectorConverter.Uri.convert,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.console.options.TestConsoleOutputOptions.getColorPalettePath,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.TestConsoleOutputOptions.getDetails,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.TestConsoleOutputOptions.getTheme,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.TestConsoleOutputOptions.isAnsiColorOutputDisabled,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.TestConsoleOutputOptions.isSingleColorPalette,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.TestConsoleOutputOptions.setAnsiColorOutputDisabled,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.TestConsoleOutputOptions.setColorPalettePath,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.TestConsoleOutputOptions.setDetails,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.TestConsoleOutputOptions.setSingleColorPalette,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.console.options.TestConsoleOutputOptions.setTheme,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.console.options.TestConsoleOutputOptionsMixin.ConsoleOutputOptions.applyTo,1,,,,,,,1.0,6.0
